"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"IGFBP72","IGFBP7",1.65905363125441e-61,2.13785393408852,0.443,0.076,4.16505414126421e-57,"13"
"P2RY14","P2RY14",8.06981210571691e-61,2.08790440210945,0.293,0.034,2.02592632914023e-56,"13"
"LEF11","LEF1",5.75176504158117e-59,1.65724853586295,0.3,0.036,1.44398061368895e-54,"13"
"SNTB1","SNTB1",8.50779652462783e-59,1.8458071975838,0.293,0.035,2.13588231750782e-54,"13"
"CALD11","CALD1",3.10212108942648e-57,3.01821811145558,0.686,0.24,7.78787499500519e-53,"13"
"SPARC1","SPARC",3.55631069131475e-57,1.98631453897208,0.414,0.071,8.92811799054567e-53,"13"
"PCBP33","PCBP3",3.00605487721941e-56,2.54248342527132,0.457,0.093,7.54670076925932e-52,"13"
"EPS82","EPS8",3.08870110737034e-55,2.75050169793323,0.607,0.177,7.75418413005324e-51,"13"
"HIGD1B1","HIGD1B",4.52003416571057e-55,1.32393468515347,0.264,0.03,1.13475457730164e-50,"13"
"C11orf96","C11orf96",9.0375794712733e-55,2.81371082386229,0.293,0.038,2.26888432626316e-50,"13"
"ADAMTS9-AS24","ADAMTS9-AS2",5.24099161015903e-52,2.58262505777357,0.679,0.234,1.31575094373042e-47,"13"
"ISYNA11","ISYNA1",6.02205314056634e-52,1.75474767432987,0.321,0.047,1.51183644093918e-47,"13"
"ARHGAP423","ARHGAP42",1.24558613718412e-49,2.44631147481386,0.521,0.134,3.12704399740074e-45,"13"
"PDE3A1","PDE3A",5.08712734708715e-46,2.33151488260847,0.393,0.08,1.27712332048623e-41,"13"
"CEBPD1","CEBPD",5.27717247035869e-46,2.20275899911734,0.471,0.115,1.32483414868355e-41,"13"
"NEAT13","NEAT1",2.82589089293925e-44,1.96507478187411,0.879,0.49,7.09439908672398e-40,"13"
"PHLDB2","PHLDB2",1.25454145544211e-43,2.17886625372419,0.25,0.034,3.14952632388741e-39,"13"
"DLC13","DLC1",5.58845414108546e-43,3.32784401342447,0.729,0.384,1.4029814121195e-38,"13"
"ZFHX33","ZFHX3",8.95174562491636e-43,2.47567936092071,0.621,0.228,2.24733573913525e-38,"13"
"NFATC4","NFATC4",2.02978752707301e-42,1.56133542381982,0.257,0.037,5.09578158671678e-38,"13"
"UTRN4","UTRN",2.36636083982303e-42,2.44031127038358,0.6,0.212,5.94074888837571e-38,"13"
"SYNE21","SYNE2",2.4333349649802e-42,2.05662232303933,0.421,0.096,6.1088874295828e-38,"13"
"FN11","FN1",1.58485254686958e-41,1.49623648555235,0.293,0.047,3.97877231891608e-37,"13"
"ARHGAP102","ARHGAP10",2.50551350240196e-41,2.31222762051926,0.457,0.122,6.29009164778012e-37,"13"
"ARHGAP291","ARHGAP29",2.47240783913176e-40,1.97692075271914,0.421,0.1,6.20697988014028e-36,"13"
"ZIC12","ZIC1",5.14095939269582e-40,1.86168313342245,0.429,0.104,1.29063785553629e-35,"13"
"ITGA11","ITGA1",1.23917722236058e-39,1.44316267320457,0.307,0.054,3.11095441673624e-35,"13"
"RGS51","RGS5",1.64276322977509e-37,1.84619657367909,0.407,0.095,4.12415708835035e-33,"13"
"PLXDC1","PLXDC1",8.80839542154322e-37,1.71513941097616,0.279,0.049,2.21134767057842e-32,"13"
"SVIL1","SVIL",2.50082991980706e-36,2.28469858481671,0.321,0.066,6.27833351367563e-32,"13"
"PRKG14","PRKG1",4.35764400070568e-36,2.3485300150812,0.721,0.411,1.09398652637716e-31,"13"
"NR2F21","NR2F2",1.51208438949435e-35,1.51200295468581,0.271,0.048,3.79608785982556e-31,"13"
"FLNA1","FLNA",1.7587559323886e-35,2.23766559931405,0.414,0.109,4.41535676826158e-31,"13"
"TIMP31","TIMP3",2.86786549237122e-35,2.08988140289416,0.393,0.096,7.19977631859794e-31,"13"
"ADAMTS91","ADAMTS9",1.32585855817243e-34,3.15242758629286,0.3,0.059,3.32856791029189e-30,"13"
"SLC38A113","SLC38A11",7.34703056226433e-34,2.41482669484674,0.414,0.119,1.84447202265646e-29,"13"
"LAMA41","LAMA4",7.57797755433931e-34,2.16415624037188,0.343,0.08,1.90245126501688e-29,"13"
"EPAS11","EPAS1",1.11220130759514e-33,1.44876185409752,0.357,0.078,2.79218138271761e-29,"13"
"GRM82","GRM8",1.89590017011888e-33,2.52437377529018,0.443,0.136,4.75965737708344e-29,"13"
"CPM3","CPM",2.09683392301338e-33,1.97257387854399,0.443,0.127,5.26410156372509e-29,"13"
"LGALS11","LGALS1",1.95182213855298e-32,1.42233481120687,0.286,0.056,4.90004947883726e-28,"13"
"PARD33","PARD3",2.06737336192372e-32,1.81903122180329,0.65,0.285,5.19014082510949e-28,"13"
"JUNB1","JUNB",6.54146666357262e-32,1.92191908633448,0.307,0.067,1.64223520588991e-27,"13"
"CASC151","CASC15",8.41542645742929e-32,2.2130647103614,0.471,0.162,2.11269281213762e-27,"13"
"ABCC91","ABCC9",1.63275377555921e-30,1.5931563367259,0.307,0.068,4.0990283535414e-26,"13"
"TNS11","TNS1",3.8383735024065e-30,1.76246352875165,0.364,0.096,9.63623667779153e-26,"13"
"PDE7B4","PDE7B",2.41703355625515e-29,2.72919243121386,0.564,0.263,6.06796274297855e-25,"13"
"CDH61","CDH6",7.31418911282525e-27,1.78105969011667,0.357,0.102,1.83622717677478e-22,"13"
"LPP4","LPP",1.91719754945515e-26,2.04418888986991,0.7,0.451,4.81312444790716e-22,"13"
"ATP1B3","ATP1B3",8.57970194340409e-26,2.24560048611777,0.443,0.165,2.1539341728916e-21,"13"
"MFGE8","MFGE8",1.16745246758711e-25,1.51976298236573,0.307,0.079,2.93088941987743e-21,"13"
"LHFPL64","LHFPL6",1.94241214766286e-25,2.4342146740867,0.593,0.322,4.8764256967076e-21,"13"
"GRAMD2B2","GRAMD2B",2.22730781487088e-25,1.95722580326163,0.457,0.171,5.59165626923334e-21,"13"
"ARHGAP62","ARHGAP6",2.39086885243073e-25,1.98221011238136,0.35,0.1,6.00227625402734e-21,"13"
"RBMS35","RBMS3",2.9748431040502e-25,1.91348795026987,0.45,0.166,7.46834361271802e-21,"13"
"TNS21","TNS2",3.14790931102725e-25,1.63934084521842,0.364,0.109,7.9028263253339e-21,"13"
"FRMD3","FRMD3",4.4419017761331e-25,1.92326952854471,0.35,0.104,1.11513944089821e-20,"13"
"YBX31","YBX3",2.577300986167e-24,1.58841786906321,0.286,0.07,6.47031412577226e-20,"13"
"RHOJ2","RHOJ",8.93644227224681e-24,1.91829920512282,0.293,0.078,2.24349383244756e-19,"13"
"CDC42EP41","CDC42EP4",1.1198310168083e-23,1.31864851808071,0.25,0.056,2.81133576769723e-19,"13"
"UST1","UST",7.16696736272399e-22,1.67855455684272,0.357,0.117,1.79926715641186e-17,"13"
"RORA4","RORA",1.35613377672525e-21,1.2102062336578,0.843,0.678,3.40457384646873e-17,"13"
"ANGPTL41","ANGPTL4",2.16372366279012e-21,1.25505186127689,0.257,0.064,5.4320282554346e-17,"13"
"SLC6A1-AS11","SLC6A1-AS1",3.16337073954063e-21,1.65837569097403,0.314,0.095,7.94164224161676e-17,"13"
"PARD3B2","PARD3B",3.64762866989609e-21,1.5143486743359,0.507,0.213,9.15737177577412e-17,"13"
"UACA1","UACA",1.01041188125535e-20,1.45449690251268,0.293,0.082,2.53663902789156e-16,"13"
"ABCA11","ABCA1",2.76804771336394e-20,1.67419083343031,0.35,0.118,6.94918378440017e-16,"13"
"PLCB45","PLCB4",3.8323166954842e-19,2.06075711352928,0.464,0.23,9.62103106401309e-15,"13"
"MYO1B2","MYO1B",5.6738503031606e-19,1.75994118203423,0.321,0.11,1.42442011860847e-14,"13"
"IFITM31","IFITM3",9.87366667047141e-19,1.28577140753586,0.286,0.082,2.47878401762185e-14,"13"
"PDE5A","PDE5A",1.57111652255009e-17,1.520885859046,0.3,0.101,3.94428802986201e-13,"13"
"AHNAK2","AHNAK",2.65701448695165e-16,1.27693504099814,0.279,0.087,6.67043486949211e-12,"13"
"PTPRG4","PTPRG",4.14169660972574e-16,1.46440441721542,0.686,0.535,1.03977293387165e-11,"13"
"RBMS14","RBMS1",2.75438770230938e-15,1.65068178841972,0.479,0.271,6.91489032664769e-11,"13"
"LZTS11","LZTS1",3.86234266527915e-15,1.5891176558879,0.3,0.113,9.6964112611833e-11,"13"
"PTEN2","PTEN",1.40413059542418e-14,1.83935489297453,0.55,0.397,3.52506985981241e-10,"13"
"GPC51","GPC5",3.33848953821603e-14,1.28413715261549,0.6,0.387,8.38127798569134e-10,"13"
"RHOB3","RHOB",3.51548790883028e-14,1.77050310230335,0.407,0.203,8.82563239511841e-10,"13"
"COL4A22","COL4A2",3.85316520767855e-14,1.69828309986691,0.25,0.085,9.67337125387701e-10,"13"
"AGRN1","AGRN",6.32314809524535e-14,1.58237380271474,0.357,0.162,1.58742632931134e-09,"13"
"TXNIP4","TXNIP",1.29347559522986e-13,1.46519651321592,0.429,0.217,3.24727048182456e-09,"13"
"DUSP11","DUSP1",1.33473272656988e-13,1.30589600756088,0.257,0.087,3.35084651005369e-09,"13"
"FOXP23","FOXP2",1.39258073244581e-13,1.34969961392144,0.357,0.154,3.4960739288052e-09,"13"
"TRPC41","TRPC4",4.03422897284919e-13,2.01427220437639,0.271,0.104,1.01279318363379e-08,"13"
"COL5A31","COL5A3",1.51904817653623e-12,1.44366543141956,0.307,0.125,3.8135704471942e-08,"13"
"SEMA5A1","SEMA5A",4.67595537466083e-12,1.22449384118461,0.393,0.191,1.1738985968086e-07,"13"
"PTN4","PTN",5.78924114660398e-12,1.25107228982515,0.386,0.19,1.45338898985493e-07,"13"
"SLC38A23","SLC38A2",9.91418200664392e-12,1.63300385007182,0.493,0.333,2.48895539276796e-07,"13"
"PTPRK5","PTPRK",1.23407797332679e-11,1.18828308070305,0.693,0.624,3.0981527520369e-07,"13"
"ABCA9","ABCA9",1.83914551665741e-11,2.42254965592175,0.25,0.099,4.61717481956844e-07,"13"
"DENND2A1","DENND2A",4.67533223640388e-11,1.48983969320427,0.293,0.129,1.17374215794919e-06,"13"
"TACC12","TACC1",1.32938821932462e-10,1.37504029977055,0.529,0.394,3.33742912461445e-06,"13"
"DACH13","DACH1",1.5826937149403e-10,1.42987253789114,0.286,0.124,3.97335257135761e-06,"13"
"NBEAL12","NBEAL1",3.76847552221807e-10,1.43702918373425,0.443,0.293,9.46075779852847e-06,"13"
"ZEB13","ZEB1",5.17976487472502e-10,1.43525311430335,0.529,0.415,1.30037997179972e-05,"13"
"KLF125","KLF12",3.49875483589281e-09,1.49409042994682,0.457,0.324,8.78362401550891e-05,"13"
"CACHD12","CACHD1",6.09253846808512e-09,1.36168077986511,0.329,0.173,0.000152953178241277,"13"
"MYL61","MYL6",7.78991956771124e-09,1.39180000234667,0.293,0.145,0.000195565930747391,"13"
"RASAL26","RASAL2",9.40300233930426e-09,1.16082939154316,0.586,0.499,0.000236062373728233,"13"
"B2M1","B2M",1.24508858821548e-08,1.01188947333822,0.279,0.127,0.000312579490071497,"13"
"KCNT25","KCNT2",1.77458142972004e-08,1.7343927087989,0.414,0.286,0.000445508667931216,"13"
"CACNA1C5","CACNA1C",2.30470187392222e-08,1.27571074578367,0.564,0.494,0.000578595405448173,"13"
"BSG2","BSG",3.2489840144046e-08,1.1813937454574,0.529,0.439,0.000815657436816274,"13"
"FKBP52","FKBP5",5.96248552405836e-08,1.06254098796332,0.529,0.383,0.00149688199081485,"13"
"TSC22D31","TSC22D3",7.74777295090162e-08,1.458895466794,0.321,0.184,0.00194507839932385,"13"
"SIK22","SIK2",7.7623252053516e-08,1.67685164522095,0.464,0.365,0.00194873174280352,"13"
"AKAP133","AKAP13",8.36067121149022e-08,1.44229743881126,0.371,0.232,0.00209894650764462,"13"
"EGFR5","EGFR",1.15273243883102e-07,1.05284893507179,0.321,0.176,0.00289393478768527,"13"
"NHS3","NHS",1.42383052008365e-07,1.55777179268568,0.329,0.197,0.00357452652067001,"13"
"NR2F12","NR2F1",1.90374045123841e-07,1.31790414088241,0.271,0.143,0.00477934040283402,"13"
"SGIP12","SGIP1",2.03819771779834e-07,1.65626386459059,0.564,0.582,0.00511689537053273,"13"
"SNRK2","SNRK",2.38942153444884e-07,1.30799679613967,0.271,0.145,0.00599864276223382,"13"
"ECE11","ECE1",2.80856676815074e-07,1.08559719895007,0.293,0.156,0.00705090687144244,"13"
"SLC12A22","SLC12A2",6.38945234145617e-07,1.46477682295154,0.443,0.344,0.0160407201032257,"13"
"PDE8A2","PDE8A",7.00168068255392e-07,1.07043838724153,0.493,0.37,0.0175777193535516,"13"
"SASH14","SASH1",1.14430837287426e-06,1.19680355989569,0.45,0.331,0.0287278617010082,"13"
"ELL22","ELL2",1.95194065466042e-06,1.62143946753772,0.471,0.408,0.0490034701352497,"13"
"HTR2C","HTR2C",0,3.07873057696338,0.75,0.021,0,"14"
"IFNG-AS1","IFNG-AS1",1.01151701436996e-238,2.1464285699997,0.578,0.016,2.53941346457577e-234,"14"
"LINC01885","LINC01885",1.41438594059882e-213,1.02553484278761,0.375,0.007,3.55081590387334e-209,"14"
"FER1L6-AS2","FER1L6-AS2",2.22809497097399e-197,1.34517809656039,0.484,0.014,5.5936324246302e-193,"14"
"ITGA81","ITGA8",7.85426188433921e-125,2.71338656851474,0.859,0.077,1.97181244606336e-120,"14"
"SAMD3","SAMD3",1.56727857401154e-120,1.27261446647945,0.469,0.022,3.93465286005597e-116,"14"
"CHRM22","CHRM2",1.64310757923327e-118,2.18393738058899,0.766,0.062,4.12502157766514e-114,"14"
"NXPH21","NXPH2",6.92852059879104e-117,1.66016635482913,0.562,0.033,1.73940509632649e-112,"14"
"ATP2C2","ATP2C2",4.42231885949105e-106,1.22941565532762,0.469,0.025,1.11022314967523e-101,"14"
"SEMA3E","SEMA3E",4.12045702651536e-104,1.53046062691852,0.625,0.044,1.03444073650668e-99,"14"
"TLL11","TLL1",1.06566854494484e-103,1.94536126874959,0.594,0.042,2.67536088208403e-99,"14"
"SPHKAP1","SPHKAP",2.52631336562133e-102,1.93346631183016,0.703,0.059,6.34230970439236e-98,"14"
"VWC2L3","VWC2L",2.54705446389842e-88,2.6545613268274,0.891,0.122,6.39438023161698e-84,"14"
"CD36","CD36",1.58956505052679e-87,1.05638201766864,0.375,0.019,3.9906030593475e-83,"14"
"PHLDB21","PHLDB2",1.90985660863291e-81,1.36963852406513,0.484,0.034,4.79469501597293e-77,"14"
"TSHZ23","TSHZ2",1.08764424699844e-79,3.38417044458607,0.922,0.159,2.73053088208958e-75,"14"
"CDH62","CDH6",4.14666834031968e-77,2.27648116943061,0.781,0.102,1.04102108683725e-72,"14"
"COL12A12","COL12A1",6.2377385756256e-67,1.58647249897311,0.578,0.062,1.56598426941081e-62,"14"
"ERG1","ERG",5.14870168633041e-62,1.08572866253922,0.469,0.04,1.29258155835325e-57,"14"
"ZNF385D3","ZNF385D",1.01947056442949e-61,2.98785514742689,0.984,0.239,2.55938085200024e-57,"14"
"GPRIN32","GPRIN3",2.12945788806943e-59,1.50051413767767,0.734,0.107,5.34600402799831e-55,"14"
"SAMD51","SAMD5",2.96824339360719e-59,1.66353127501463,0.641,0.083,7.45177503965085e-55,"14"
"GRM83","GRM8",5.72394323407787e-59,2.04848961997955,0.797,0.136,1.43699594891525e-54,"14"
"CPNE42","CPNE4",4.3510186134083e-56,2.18717108159283,0.844,0.161,1.09232322289615e-51,"14"
"GHR2","GHR",3.06440831549168e-54,2.08576080642199,0.781,0.145,7.69319707604187e-50,"14"
"HS3ST43","HS3ST4",8.64372852279246e-53,1.96466040752318,0.953,0.216,2.17000804564705e-48,"14"
"LINC018111","LINC01811",5.9045224714516e-51,1.59716996131921,0.5,0.06,1.48233036645792e-46,"14"
"PRR164","PRR16",7.38693354982643e-47,1.84885611803985,0.875,0.209,1.85448966768393e-42,"14"
"TRMT9B4","TRMT9B",2.99797398041095e-45,1.81035764972002,0.703,0.137,7.5264136778217e-41,"14"
"PCP4","PCP4",8.84037994454486e-45,1.00788478300379,0.359,0.034,2.21937738507799e-40,"14"
"TRHDE4","TRHDE",7.80739469341201e-44,2.12038973495991,0.875,0.238,1.96004643778108e-39,"14"
"CACNB44","CACNB4",1.75275964918278e-42,1.51471699253968,0.844,0.198,4.40030309927336e-38,"14"
"C8orf342","C8orf34",2.16784640582195e-39,1.20882403603318,0.703,0.133,5.44237840181601e-35,"14"
"FRAS15","FRAS1",4.69502032647713e-39,1.78243542078428,0.766,0.18,1.17868485296208e-34,"14"
"LUZP23","LUZP2",1.42411572899073e-38,1.70315195921097,0.797,0.174,3.57524253763123e-34,"14"
"OLFM34","OLFM3",1.86246826088582e-38,2.15645446706837,0.938,0.323,4.67572656895385e-34,"14"
"TOX6","TOX",2.06780402480435e-38,1.97593869079373,0.953,0.309,5.19122200427132e-34,"14"
"ETV13","ETV1",1.12274545950058e-37,1.17429178149956,0.562,0.091,2.81865247607621e-33,"14"
"FOXP24","FOXP2",2.42667616678271e-37,1.33395315456709,0.75,0.153,6.092170516708e-33,"14"
"GRIN3A2","GRIN3A",2.80448404649204e-37,1.14179320247852,0.531,0.082,7.04065719871828e-33,"14"
"ASIC24","ASIC2",6.22193071777101e-37,2.663104189399,0.938,0.375,1.56201570669641e-32,"14"
"MDGA24","MDGA2",3.78210035451403e-36,1.94534109162828,1,0.544,9.49496294000748e-32,"14"
"KCNB24","KCNB2",4.57699275835383e-35,1.9226799978126,0.859,0.258,1.14905403198473e-30,"14"
"BCL11B2","BCL11B",5.52114420655493e-35,1.47769288924522,0.641,0.137,1.38608325305562e-30,"14"
"DCC4","DCC",1.17576656604483e-34,1.95532516757113,0.938,0.314,2.95176196405554e-30,"14"
"CLSTN22","CLSTN2",2.68499738525967e-33,1.5142209817467,0.906,0.277,6.7406859356944e-29,"14"
"ROR11","ROR1",3.21157660785495e-33,1.0806557695637,0.562,0.099,8.06266307401985e-29,"14"
"CRYM1","CRYM",3.64134216804502e-33,1.07845869991265,0.422,0.063,9.14158951287702e-29,"14"
"ZNF385B5","ZNF385B",6.85264975175537e-33,1.73314827452818,0.969,0.37,1.72035772017819e-28,"14"
"TSHZ32","TSHZ3",2.33098914113517e-32,1.09631745465104,0.609,0.126,5.85194823881984e-28,"14"
"BCL11A5","BCL11A",3.98007661760953e-32,1.42093005513973,0.781,0.215,9.99198234850874e-28,"14"
"RYR24","RYR2",5.33871773796267e-32,1.71732912725472,1,0.483,1.34028508811553e-27,"14"
"DCLK15","DCLK1",1.5140940054107e-31,1.70000768894826,0.984,0.443,3.80113300058355e-27,"14"
"AL033504.11","AL033504.1",2.76920760768459e-31,1.19061687847349,0.422,0.064,6.95209569909216e-27,"14"
"CDH72","CDH7",2.9064734796183e-31,1.08938378467624,0.469,0.077,7.29670167058174e-27,"14"
"MPP73","MPP7",1.47180211134375e-30,1.39220296339848,0.656,0.162,3.69495920052847e-26,"14"
"DIRAS23","DIRAS2",3.60238516092318e-30,1.44644555876531,0.625,0.151,9.04378794649764e-26,"14"
"NYAP23","NYAP2",4.69251207819744e-30,1.31682708156929,0.641,0.151,1.17805515723147e-25,"14"
"BMPER2","BMPER",4.89745454182738e-30,1.44048942805041,0.797,0.236,1.22950596272576e-25,"14"
"AC092422.13","AC092422.1",2.33726249388416e-29,1.01847457195144,0.469,0.081,5.86769749089619e-25,"14"
"KIAA03195","KIAA0319",3.87505773588881e-29,1.35381470066645,0.734,0.205,9.72833244594885e-25,"14"
"SNTG15","SNTG1",4.39191260072973e-29,1.69711641892841,0.969,0.529,1.1025896584132e-24,"14"
"GRIP13","GRIP1",7.04973026997559e-29,1.54105372838903,0.969,0.408,1.76983478427737e-24,"14"
"LINGO25","LINGO2",1.22266210498276e-28,1.45752164911834,1,0.41,3.06949321455921e-24,"14"
"KHDRBS23","KHDRBS2",4.31778694691415e-28,1.6039350522881,0.984,0.466,1.0839804130228e-23,"14"
"DPY19L12","DPY19L1",8.88415966360833e-28,1.31478465819783,0.672,0.178,2.23036828354887e-23,"14"
"CNTN45","CNTN4",1.03764676083913e-27,1.70514793805275,0.969,0.439,2.60501219308664e-23,"14"
"SLC35F32","SLC35F3",1.19638181394463e-27,1.31905574491014,0.938,0.327,3.00351654390799e-23,"14"
"RANBP174","RANBP17",1.33088956232327e-27,1.3263727962533,0.703,0.192,3.34119824621258e-23,"14"
"NREP2","NREP",1.48781517223807e-27,1.21329155761127,0.625,0.153,3.73515998990369e-23,"14"
"ADAMTS192","ADAMTS19",1.75792445726842e-27,1.09106824307053,0.625,0.144,4.41326934997236e-23,"14"
"LINC009373","LINC00937",1.92580607416357e-27,1.28256609126684,0.594,0.148,4.83473614918764e-23,"14"
"RPH3A4","RPH3A",2.02941877975341e-27,1.24069073385595,0.672,0.177,5.09485584657094e-23,"14"
"MGAT4C6","MGAT4C",2.90372338010843e-27,1.60140973814464,0.938,0.366,7.28979754576222e-23,"14"
"CADPS6","CADPS",3.13415439396684e-27,1.45900804256212,0.969,0.475,7.86829460605376e-23,"14"
"PTPRR4","PTPRR",3.17259348080899e-27,1.41216999051635,0.766,0.243,7.96479593357097e-23,"14"
"AC090568.24","AC090568.2",4.20808687248718e-27,1.91146687146145,0.75,0.242,1.05644020933791e-22,"14"
"SEL1L3","SEL1L3",7.29845756468161e-27,1.03251370673661,0.453,0.084,1.83227777161332e-22,"14"
"KCNT26","KCNT2",9.77966171199014e-27,1.57308902576978,0.797,0.285,2.45518407279512e-22,"14"
"CDH85","CDH8",4.41580772119248e-26,1.72203258612332,0.844,0.334,1.10858852840537e-21,"14"
"GABRG35","GABRG3",6.0386070837881e-26,1.54846471924088,0.812,0.285,1.515992308385e-21,"14"
"ERC24","ERC2",2.2786601290603e-25,1.5086561707556,0.984,0.487,5.72057625400587e-21,"14"
"FSTL54","FSTL5",2.79081248246635e-25,1.22363145019005,0.781,0.234,7.00633473723178e-21,"14"
"EML65","EML6",2.87687356852859e-25,1.39935103140169,0.891,0.365,7.22239109379103e-21,"14"
"NKAIN24","NKAIN2",7.76355492154173e-25,1.4931412240199,1,0.656,1.94904046305305e-20,"14"
"LRRTM36","LRRTM3",9.16354889568452e-25,1.58321706278322,0.938,0.458,2.3005089502616e-20,"14"
"CDH183","CDH18",1.05495847716592e-24,1.50258583090767,0.969,0.418,2.64847325692503e-20,"14"
"FAM135B3","FAM135B",2.05930720660837e-24,1.29565786864536,0.766,0.252,5.16989074219031e-20,"14"
"MYRIP7","MYRIP",4.04661539131456e-24,1.55046970355766,0.844,0.369,1.01590279398952e-19,"14"
"NEGR14","NEGR1",4.99280134686653e-24,1.49567342826236,1,0.644,1.25344277813084e-19,"14"
"LDB23","LDB2",1.55026725541797e-23,1.45908757320878,0.938,0.401,3.89194594472681e-19,"14"
"PAK55","PAK5",2.2311181973573e-23,1.32689099968521,0.797,0.296,5.60122223446549e-19,"14"
"DAB15","DAB1",4.3389124940858e-23,1.40354780735318,0.953,0.51,1.08928398164024e-18,"14"
"CDH136","CDH13",1.27103285427541e-22,1.43161806404027,0.828,0.344,3.19092798065842e-18,"14"
"PLAGL12","PLAGL1",1.56229807101671e-22,1.04931847484193,0.531,0.129,3.92214930728746e-18,"14"
"GPR1586","GPR158",1.68755660331416e-22,1.32041317191309,0.812,0.317,4.2366108526202e-18,"14"
"ELAVL45","ELAVL4",5.7989476176499e-22,1.21691401163798,0.75,0.274,1.45582579941101e-17,"14"
"HCN16","HCN1",5.9670900174258e-22,1.23229454263223,0.922,0.383,1.49803794887475e-17,"14"
"AGBL44","AGBL4",7.41253986542565e-22,1.28395537827813,0.984,0.499,1.86091813321511e-17,"14"
"XKR66","XKR6",1.01284015172866e-21,1.26330862035355,0.938,0.439,2.5427352009148e-17,"14"
"NEK111","NEK11",1.3270805844909e-21,1.14455652721695,0.625,0.185,3.3316358073644e-17,"14"
"EFHD21","EFHD2",1.65485002211644e-21,1.01092900484993,0.516,0.129,4.15450098052333e-17,"14"
"ASXL34","ASXL3",1.73801716912898e-21,1.08580317667771,0.781,0.276,4.36329210309831e-17,"14"
"RGS77","RGS7",1.7807791288619e-21,1.31763177434913,0.969,0.527,4.47064600300781e-17,"14"
"LRP1B5","LRP1B",2.31338999733606e-21,1.28172418466119,1,0.776,5.80776558831219e-17,"14"
"CAP25","CAP2",2.33000875292135e-21,1.25518924535963,0.719,0.253,5.84948697420904e-17,"14"
"ANKRD30BL4","ANKRD30BL",2.72226580632643e-21,1.11699140447348,0.875,0.358,6.8342483067825e-17,"14"
"RBFOX15","RBFOX1",8.82943952205676e-21,1.2204279124238,1,0.651,2.21663079201235e-16,"14"
"KCNJ66","KCNJ6",9.65381608700443e-21,1.21187732358995,0.719,0.259,2.42359052864246e-16,"14"
